date,kospi,dollar,euro,jap,dollaridx,cny,gold,wti,nasdaq,dowjones,eurostock,nikkei,hangsen,usa2,usa5,usa10,usa30
20160921,"2,035.99","1,103.84","1,235.09",11.0037,95.665,165.44,"1,388.30",45.34,"5,295.18","2,163.12","2,982.18","16,807.62","23,669.90",109.24,121.23,131.38,167.34
20160922,"2,049.70","1,103.34","1,236.56",10.9512,95.381,165.55,"1,399.20",46.32,"5,339.52","2,177.18","3,051.69","16,807.62","23,759.80",109.27,121.34,130.86,167.5
20160923,"2,054.07","1,104.01","1,239.37",10.9314,95.392,165.53,"1,396.00",44.48,"5,305.75","2,164.69","3,032.31","16,754.02","23,686.48",109.32,121.48,131.03,167.81
20160926,"2,047.11","1,108.91","1,247.97",11.0521,95.21,166.28,"1,398.60",45.93,"5,257.49","2,146.10","2,975.88","16,544.56","23,317.92",109.36,121.61,131.31,168.25
20160927,"2,062.82","1,096.93","1,230.21",10.9207,95.312,164.45,"1,384.40",44.67,"5,305.71","2,159.93","2,970.84","16,683.93","23,571.90",109.41,121.7,131.53,169.44
20160928,"2,053.06","1,092.60","1,225.45",10.8538,95.336,163.68,"1,376.70",47.05,"5,318.55","2,171.37","2,991.11","16,465.40","23,619.65",109.38,121.66,131.44,169.25
20160929,"2,068.72","1,102.67","1,237.53",10.9148,95.472,165.38,"1,379.10",47.83,"5,269.15","2,151.13","2,991.58","16,693.71","23,739.47",109.4,121.73,131.55,169.62
20160930,"2,043.63","1,101.91","1,238.65",10.8728,95.385,165.16,"1,370.40",48.24,"5,312.00","2,168.27","3,002.24","16,449.84","23,297.15",109.33,121.51,131.12,168.16
20161004,"2,054.86","1,116.58","1,251.12",10.8515,96.125,167.36,"1,322.10",48.69,"5,289.66","2,150.49","3,029.50","16,735.65","23,689.44",109.1,121.13,130.5,166.44
20161005,"2,053.00","1,115.02","1,249.43",10.7726,96.114,167.13,"1,321.30",49.83,"5,316.02","2,159.73","3,026.28","16,819.24","23,788.31",109.05,120.97,130.22,165.72
20161006,"2,065.30","1,115.36","1,243.67",10.7308,96.772,167.18,"1,305.50",50.44,"5,306.85","2,160.77","3,021.58","16,899.10","23,952.50",109.03,120.8,129.95,165.06
20161007,"2,053.80","1,115.76","1,249.76",10.8415,96.654,167.24,"1,304.50",49.81,"5,292.40","2,153.74","3,000.57","16,860.09","23,851.82",109.03,120.87,130.06,164.91
20161010,"2,056.82","1,108.63","1,234.80",10.7006,96.933,165.28,"1,313.90",51.35,"5,328.67","2,163.66","3,035.76","16,860.09","23,851.82",108.98,120.68,129.8,164.16
20161011,"2,031.93","1,124.99","1,243.57",10.8679,97.692,167.36,"1,309.50",50.79,"5,246.79","2,136.73","3,020.69","17,024.76","23,549.52",108.98,120.74,129.89,164.34
20161012,"2,033.73","1,125.51","1,239.01",10.8004,97.962,167.51,"1,307.70",50.18,"5,239.02","2,139.18","3,008.03","16,840.00","23,407.05",108.96,120.7,129.81,164.09
20161013,"2,015.44","1,129.69","1,249.05",10.8944,97.518,167.93,"1,312.30",50.44,"5,213.33","2,132.55","2,975.04","16,774.24","23,031.30",109.04,120.94,130.19,164.97
20161014,"2,022.66","1,136.41","1,246.76",10.9066,97.997,168.89,"1,310.40",50.35,"5,214.16","2,132.98","3,025.19","16,856.37","23,233.31",109.04,120.83,129.86,163.22
20161017,"2,027.61","1,136.56","1,250.15",10.9395,97.878,168.69,"1,311.80",49.94,"5,199.82","2,126.50","3,008.72","16,900.12","23,037.54",109.07,120.98,130.12,163.94
20161018,"2,040.43","1,125.13","1,235.45",10.8326,97.897,166.91,"1,318.60",50.29,"5,243.84","2,139.60","3,046.99","16,963.61","23,394.39",109.1,121.07,130.3,164.28
20161019,"2,040.94","1,120.36","1,229.47",10.8305,97.94,166.27,"1,325.20",51.6,"5,246.41","2,144.29","3,055.94","16,998.91","23,304.97",109.12,121.07,130.27,164.22
20161020,"2,040.60","1,131.13","1,236.34",10.881,98.314,167.69,"1,323.50",50.43,"5,241.83","2,141.34","3,076.63","17,235.50","23,374.40",109.09,121.03,130.28,164.66
20161021,"2,033.00","1,136.21","1,236.66",10.9425,98.686,167.91,"1,323.00",50.85,"5,257.40","2,141.16","3,077.65","17,184.59","23,374.40",109.09,121.05,130.34,164.81
20161024,"2,047.74","1,135.60","1,235.70",10.8998,98.752,167.62,"1,317.20",50.52,"5,309.83","2,151.33","3,093.86","17,234.42","23,604.08",109.07,120.95,130.17,164.31
20161025,"2,037.17","1,130.23","1,230.60",10.8437,98.682,166.68,"1,331.60",49.96,"5,283.40","2,143.16","3,087.41","17,365.25","23,565.11",109.05,120.95,130.17,164.69
20161026,"2,013.89","1,138.76","1,242.26",10.8998,98.611,168.18,"1,324.60",49.18,"5,250.27","2,139.43","3,080.98","17,391.84","23,325.43",109.03,120.84,129.94,163.94
20161027,"2,024.12","1,147.41","1,250.34",10.8977,98.879,169.11,"1,330.00",49.72,"5,215.97","2,133.04","3,085.17","17,336.42","23,132.35",109,120.64,129.52,162.44
20161028,"2,019.42","1,147.32","1,260.55",10.9576,98.342,169.25,"1,337.10",48.7,"5,190.10","2,126.41","3,079.24","17,446.41","22,954.81",109.05,120.73,129.55,162.19
20161031,"2,008.19","1,142.73","1,254.84",10.9019,98.422,168.65,"1,333.70",46.86,"5,189.14","2,126.15","3,055.25","17,425.02","22,934.54",109.07,120.8,129.62,162.72
20161101,"2,007.39","1,145.85","1,266.80",11.0014,97.697,169.34,"1,348.00",46.67,"5,153.58","2,111.72","3,023.15","17,442.40","23,147.07",109.11,120.94,129.8,163.06
20161102,"1,978.94","1,145.06","1,270.72",11.0843,97.414,169.47,"1,368.00",45.34,"5,105.57","2,097.94","2,980.17","17,134.68","22,810.50",109.14,121.06,130.03,163.25
20161103,"1,983.80","1,144.47","1,270.99",11.113,97.196,169.19,"1,363.80",44.66,"5,058.41","2,088.66","2,973.49","17,134.68","22,683.51",109.16,121.07,130.03,162.72
20161104,"1,982.02","1,141.45","1,271.69",11.0671,97.088,168.94,"1,365.70",44.07,"5,046.37","2,085.18","2,954.53","16,905.36","22,642.62",109.21,121.18,130.25,163.34
20161107,"1,997.58","1,141.67","1,260.46",10.9288,97.793,168.47,"1,340.40",44.89,"5,166.17","2,131.52","3,009.28","17,177.21","22,801.40",109.16,120.94,129.84,162.59
20161108,"2,003.38","1,128.93","1,244.77",10.7354,97.86,166.33,"1,336.20",44.98,"5,193.49","2,139.56","3,023.43","17,171.38","22,909.47",109.08,120.71,129.5,162.09
20161109,"1,958.38","1,157.89","1,263.20",10.9581,98.529,170.78,"1,335.70",45.27,"5,251.07","2,163.26","3,056.29","16,251.54","22,415.19",109.02,120.02,128.03,156.97
20161110,"2,002.60","1,166.39","1,270.56",10.9187,98.774,171.48,"1,326.60",44.66,"5,208.80","2,167.48","3,046.59","17,344.42","22,839.11",109,119.78,127.56,156.22
20161111,"1,984.43","1,165.58","1,265.35",10.9259,99.05,171.09,"1,282.70",43.41,"5,237.11","2,164.45","3,030.02","17,374.79","22,531.09",108.94,119.51,127.17,155.16
20161114,"1,974.40","1,168.91","1,255.06",10.7808,100.12,170.72,"1,286.90",43.32,"5,218.40","2,164.20","3,039.80","17,672.62","22,222.22",108.84,119.17,126.66,154.41
20161115,"1,967.53","1,167.63","1,251.88",10.695,100.25,170.23,"1,290.90",45.81,"5,275.62","2,180.39","3,049.72","17,668.15","22,323.91",108.8,119.02,126.42,154.28
20161116,"1,979.65","1,170.69","1,251.59",10.7329,100.438,170.15,"1,290.30",45.57,"5,294.58","2,176.94","3,026.36","17,862.21","22,280.53",108.81,119.01,126.47,155.03
20161117,"1,980.55","1,180.02","1,253.88",10.7162,100.946,171.56,"1,283.80",45.42,"5,333.97","2,187.12","3,041.79","17,862.63","22,262.88",108.76,118.84,126.08,153.78
20161118,"1,974.58","1,181.08","1,250.52",10.6451,101.283,171.45,"1,276.40",45.69,"5,321.51","2,181.90","3,020.83","17,967.41","22,344.21",108.7,118.58,125.56,153.16
20161121,"1,966.05","1,180.19","1,254.49",10.6487,101.113,171.22,"1,276.80",47.49,"5,368.86","2,198.18","3,032.97","18,106.02","22,357.78",108.67,118.53,125.55,153.19
20161122,"1,983.47","1,170.08","1,243.43",10.5279,101.106,169.82,"1,278.00",48.03,"5,386.35","2,202.94","3,044.33","18,162.94","22,678.07",108.69,118.64,125.7,153.25
20161123,"1,987.95","1,181.89","1,247.49",10.5062,101.759,170.79,"1,256.90",47.96,"5,380.68","2,204.72","3,032.14","18,162.94","22,676.69",108.61,118.34,125.36,152.91
20161124,"1,971.26","1,182.14","1,247.63",10.43,101.759,170.84,"1,185.55",47.98,"5,380.68","2,204.72","3,040.60","18,333.41","22,608.49",108.63,118.2,125.12,152.55
20161125,"1,974.46","1,175.77","1,244.79",10.3977,101.546,169.91,"1,245.50",46.06,"5,398.92","2,213.35","3,048.38","18,381.22","22,723.45",108.62,118.3,125.2,152.81
20161128,"1,978.13","1,171.89","1,243.91",10.4694,101.368,169.62,"1,258.60",47.08,"5,368.81","2,201.72","3,016.80","18,356.89","22,830.57",108.66,118.52,125.64,153.69
20161129,"1,978.39","1,167.76","1,243.55",10.3911,100.949,169.32,"1,255.50",45.23,"5,379.92","2,204.66","3,038.42","18,307.04","22,737.07",108.68,118.62,125.77,154.12
20161130,"1,983.48","1,177.80","1,247.05",10.2896,101.539,171.02,"1,238.40",49.44,"5,323.68","2,198.81","3,051.61","18,308.48","22,789.77",108.66,118.36,125.23,152.66
20161201,"1,983.75","1,167.73","1,245.04",10.2356,101.099,169.57,"1,233.70",51.06,"5,251.11","2,191.08","3,030.98","18,513.12","22,878.23",108.61,118.11,124.73,150.88
20161202,"1,970.61","1,167.32","1,245.82",10.2774,100.861,169.51,"1,242.40",51.68,"5,255.65","2,191.95","3,015.13","18,426.08","22,564.82",108.7,118.45,125.23,151.88
20161205,"1,963.36","1,167.15","1,256.33",10.2522,100.112,169.62,"1,241.70",51.79,"5,308.89","2,204.71","3,052.75","18,274.99","22,505.55",108.67,118.37,125.19,152.12
20161206,"1,989.86","1,171.54","1,255.65",10.2752,100.53,170.23,"1,235.00",50.93,"5,333.00","2,212.23","3,100.76","18,360.54","22,675.15",108.67,118.39,125.2,151.66
20161207,"1,991.89","1,158.28","1,245.49",10.1813,100.268,168.34,"1,250.60",49.77,"5,393.76","2,241.35","3,142.24","18,496.69","22,800.92",108.7,118.6,125.55,152.56
20161208,"2,031.07","1,162.79","1,234.35",10.1967,101.125,169.01,"1,246.40",50.84,"5,417.36","2,246.19","3,185.79","18,765.47","22,861.84",108.71,118.55,125.28,151.34
20161209,"2,024.69","1,172.89","1,238.82",10.1638,101.62,169.8,"1,236.00",51.5,"5,444.50","2,259.53","3,197.54","18,996.37","22,760.98",108.67,118.28,124.8,149.88
20161212,"2,027.24","1,164.73","1,238.63",10.1259,101.049,168.63,"1,240.30",52.83,"5,412.54","2,256.96","3,199.11","19,155.03","22,433.02",108.67,118.33,124.77,150
20161213,"2,035.98","1,164.30","1,237.31",10.1081,101.107,168.69,"1,233.60",52.98,"5,463.83","2,271.72","3,236.71","19,250.52","22,446.70",108.63,118.21,124.67,150.22
20161214,"2,036.87","1,179.72","1,243.01",10.0796,101.77,170.85,"1,238.30",51.04,"5,436.67","2,253.28","3,211.71","19,253.61","22,456.62",108.48,117.78,124.16,149.84
20161215,"2,036.65","1,183.39","1,232.38",10.0139,103.053,170.41,"1,213.10",50.9,"5,456.85","2,262.03","3,249.74","19,273.79","22,059.40",108.45,117.42,123.7,149.94
20161216,"2,042.24","1,186.58","1,240.09",10.0565,102.954,170.47,"1,220.90",51.9,"5,437.16","2,258.07","3,259.24","19,401.15","22,020.75",108.44,117.45,123.61,149.03
20161219,"2,038.39","1,188.14","1,235.96",10.1477,102.9,170.86,"1,225.90",52.12,"5,457.44","2,262.53","3,257.85","19,391.60","21,832.68",108.51,117.66,124.03,150.31
20161220,"2,041.94","1,192.21","1,238.47",10.1159,103.288,171.53,"1,217.00",52.23,"5,483.94","2,270.76","3,279.41","19,494.53","21,729.06",108.49,117.61,123.94,149.88
20161221,"2,037.96","1,194.19","1,244.89",10.1591,103.029,172.02,"1,216.50",52.49,"5,471.43","2,265.18","3,270.75","19,444.49","21,809.80",108.53,117.69,123.3,148.94
20161222,"2,035.73","1,205.26","1,257.80",10.254,103.096,173.41,"1,213.80",52.95,"5,447.42","2,260.96","3,269.51","19,427.67","21,636.20",108.53,117,123.27,148.81
20161223,"2,035.90","1,200.36","1,255.15",10.2288,103.002,172.81,"1,216.80",53.02,"5,462.69","2,263.79","3,273.97","19,427.67","21,574.76",108.54,117.7,123.36,149.12
20161226,"2,037.75","1,200.99","1,255.76",10.257,103.002,172.84,"1,134.55",53.19,"5,462.69","2,263.79","3,273.97","19,396.64","21,574.76",108.4,117.06,123.29,148.89
20161227,"2,042.17","1,207.67","1,262.87",10.2846,103.007,173.7,"1,221.90",53.9,"5,487.44","2,268.88","3,278.53","19,403.06","21,574.76",108.54,117.62,123.2,148.56
20161228,"2,024.49","1,211.93","1,261.99",10.3359,103.244,174.15,"1,224.00",54.06,"5,438.56","2,249.92","3,278.72","19,401.72","21,754.74",108.56,117.9,123.64,149.72
20161229,"2,026.46","1,206.39","1,265.68",10.3514,102.711,173.45,"1,241.20",53.77,"5,432.09","2,249.26","3,271.76","19,145.14","21,790.91",108.65,118.13,123.94,149.91
20170102,"2,026.16","1,203.93","1,259.25",10.244,102.711,173.35,"1,151.05",54.03,"5,432.09","2,249.26","3,308.67","19,145.14","21,790.91",108.5,117.52,124.04,150.2
20170103,"2,043.97","1,206.82","1,255.81",10.2485,103.201,173.37,"1,244.70",52.33,"5,429.08","2,257.83","3,315.02","19,145.14","22,150.40",108.27,117.55,124.11,150.56
20170104,"2,045.64","1,196.15","1,254.64",10.2005,102.709,172.48,"1,247.10",53.26,"5,477.01","2,270.75","3,317.52","19,594.16","22,134.47",108.25,117.53,124.11,150.69
20170105,"2,041.95","1,182.19","1,253.95",10.2483,101.528,171.58,"1,262.10",53.76,"5,487.94","2,269.00","3,316.47","19,520.69","22,456.69",108.37,117.95,124.83,152.5
20170106,"2,049.12","1,202.00","1,266.07",10.2801,102.209,173.68,"1,255.70",53.99,"5,521.06","2,276.98","3,321.17","19,454.33","22,503.01",108.29,117.64,124.41,151.78
20170109,"2,048.78","1,203.36","1,272.42",10.3715,101.909,173.46,"1,267.60",51.96,"5,531.82","2,268.90","3,308.97","19,454.33","22,558.69",108.35,117.85,124.78,152.72
20170110,"2,045.12","1,201.80","1,268.49",10.3809,101.996,173.63,"1,268.50",50.82,"5,551.82","2,268.90","3,306.21","19,301.44","22,744.85",108.35,117.85,124.77,152.53
20170111,"2,075.17","1,187.88","1,257.07",10.2927,101.747,171.22,"1,280.00",52.25,"5,563.65","2,275.32","3,307.94","19,364.67","22,935.35",108.36,117.86,124.81,152.81
20170112,"2,087.14","1,175.91","1,247.94",10.2516,101.377,170.63,"1,283.30",53.01,"5,547.49","2,270.44","3,286.70","19,134.70","22,829.02",108.35,117.91,124.89,152.59
20170113,"2,076.79","1,175.00","1,250.67",10.2593,101.188,170.28,"1,281.30",52.37,"5,574.12","2,274.64","3,324.34","19,287.28","22,937.38",108.34,117.84,124.78,152.28
20170116,"2,064.17","1,183.38","1,254.73",10.3623,101.188,171.48,"1,202.85",52.52,"5,574.12","2,274.64","3,294.53","19,095.24","22,718.15",108.53,117.88,124.83,152.33
20170117,"2,071.87","1,160.84","1,243.66",10.3062,100.32,169.35,"1,297.40",52.48,"5,538.73","2,267.89","3,285.04","18,813.53","22,840.97",108.43,118.16,125.23,153.31
20170118,"2,070.54","1,178.38","1,252.67",10.2767,100.918,172.3,"1,295.70",51.08,"5,555.65","2,271.89","3,294.00","18,894.37","23,098.26",108.36,117.86,124.72,152.03
20170119,"2,072.79","1,175.18","1,253.21",10.2305,101.144,171.03,"1,285.50",51.37,"5,540.08","2,263.69","3,290.33","19,072.25","23,049.96",108.3,117.55,124.17,151.06
20170120,"2,065.61","1,175.39","1,258.03",10.2543,100.69,170.94,"1,289.20",52.42,"5,555.33","2,271.31","3,299.44","19,137.91","22,885.91",108.37,117.68,124.22,150.78
20170123,"2,065.99","1,163.23","1,252.22",10.3216,100.13,169.72,"1,298.90",52.75,"5,552.94","2,265.20","3,273.04","18,891.03","22,898.52",108.46,118.03,124.81,152
20170124,"2,065.76","1,170.23","1,255.78",10.2846,100.339,170.62,"1,294.10",53.18,"5,600.96","2,280.07","3,281.53","18,787.99","22,949.86",108.36,117.69,124.22,150.59
20170125,"2,066.94","1,162.70","1,249.67",10.2635,100.019,168.91,"1,281.10",52.75,"5,656.34","2,298.37","3,326.15","19,057.50","23,049.12",108.32,117.48,123.81,149.47
20170126,"2,083.59","1,172.39","1,252.47",10.2365,100.375,170.37,"1,272.90",53.78,"5,655.18","2,296.68","3,319.13","19,402.39","23,374.17",108.36,117.62,123.97,149.78
20170131,"2,067.57","1,151.65","1,243.55",10.2092,99.481,167.35,"1,291.80",52.81,"5,614.79","2,278.87","3,230.68","19,041.34","23,374.17",108.4,117.87,124.47,150.84
20170201,"2,080.48","1,153.71","1,242.43",10.1869,99.608,167.66,"1,289.50",53.88,"5,642.65","2,279.55","3,258.92","19,148.08","23,318.39",108.4,117.79,124.33,150.44
20170202,"2,071.01","1,144.10","1,230.88",10.1423,99.788,166.25,"1,300.60",53.54,"5,636.20","2,280.85","3,253.61","18,914.58","23,184.52",108.41,117.82,124.38,150.56
20170203,"2,073.16","1,138.52","1,227.78",10.1017,99.842,165.73,"1,302.20",53.83,"5,666.77","2,297.42","3,273.11","18,918.20","23,129.21",108.39,117.77,124.28,150.03
20170206,"2,077.66","1,134.99","1,220.12",10.1588,99.865,165.38,"1,313.30",53.01,"5,663.55","2,292.56","3,238.31","18,976.71","23,348.24",108.5,118.16,124.94,151.53
20170207,"2,075.21","1,143.39","1,221.49",10.1739,100.245,166.09,"1,316.40",52.17,"5,674.22","2,293.08","3,235.71","18,910.78","23,331.57",108.48,118.2,125.11,152.19
20170208,"2,065.08","1,145.20","1,225.26",10.2292,100.264,166.64,"1,318.30",52.34,"5,682.45","2,294.67","3,238.04","19,007.60","23,485.13",108.52,118.34,125.36,153.28
20170209,"2,065.88","1,151.02","1,226.53",10.1631,100.647,167.57,"1,315.40",53,"5,715.18","2,307.87","3,277.79","18,907.67","23,525.14",108.46,118.08,124.92,152.19
20170210,"2,075.08","1,146.60","1,220.10",10.1276,100.791,166.69,"1,314.50",53.86,"5,734.13","2,316.10","3,270.83","19,378.93","23,574.98",108.43,117.99,124.78,151.91
20170213,"2,078.65","1,149.71","1,218.46",10.1078,100.95,167.07,"1,304.90",52.93,"5,763.96","2,328.25","3,305.23","19,459.15","23,710.98",108.41,117.88,124.59,151.38
20170214,"2,074.57","1,138.89","1,204.67",9.9675,101.233,165.84,"1,304.90",53.2,"5,782.57","2,337.58","3,308.89","19,238.98","23,703.01",108.34,117.63,124.23,150.62
20170215,"2,083.86","1,135.28","1,203.51",9.9442,101.164,165.22,"1,314.20",53.11,"5,819.44","2,349.25","3,323.71","19,437.98","23,994.87",108.3,117.45,123.97,149.94
20170216,"2,081.84","1,141.99","1,218.91",10.0852,100.43,166.62,"1,322.70",53.36,"5,814.90","2,347.22","3,311.04","19,347.53","24,107.70",108.38,117.75,124.45,150.81
20170217,"2,080.58","1,150.78","1,221.43",10.1951,100.951,167.59,"1,319.40",53.4,"5,838.58","2,351.16","3,308.81","19,234.62","24,033.74",108.44,117.92,124.7,151.25
20170220,"2,084.39","1,145.38","1,215.64",10.1271,100.951,166.51,"1,238.20",53.97,"5,838.58","2,351.16","3,312.39","19,251.08","24,146.08",108.52,117.87,124.62,151.11
20170221,"2,102.93","1,142.89","1,204.27",10.0532,101.355,166.02,"1,319.20",54.06,"5,865.95","2,365.38","3,339.33","19,381.44","23,963.63",108.44,117.91,124.7,151.31
20170222,"2,106.61","1,138.48","1,201.78",10.0488,101.194,165.53,"1,313.30",53.59,"5,860.63","2,362.82","3,339.27","19,379.87","24,201.96",108.46,117.94,124.77,151.38
20170223,"2,107.63","1,133.10","1,199.04",10.0634,101.053,165.03,"1,331.70",54.45,"5,835.51","2,363.81","3,333.96","19,371.46","24,114.86",108.52,118.14,125.05,151.81
20170224,"2,094.12","1,130.50","1,194.14",10.0767,101.09,164.58,"1,338.40",53.99,"5,845.31","2,367.34","3,304.09","19,283.54","23,965.70",108.63,118.49,125.61,153.22
20170227,"2,085.52","1,134.65","1,201.26",10.0665,101.129,165.14,"1,339.10",54.05,"5,861.90","2,369.75","3,309.30","19,107.47","23,925.05",108.52,118.16,125.14,152.62
20170228,"2,091.64","1,137.80","1,203.44",10.0886,101.129,165.68,"1,334.30",54.01,"5,825.44","2,363.64","3,319.61","19,118.99","23,740.73",108.49,118.07,125.11,152.94
20170302,"2,102.65","1,150.71","1,209.00",10.0583,102.204,167.01,"1,313.90",52.61,"5,861.22","2,381.92","3,384.71","19,564.80","23,728.07",108.29,117.34,124.08,150.34
20170303,"2,078.75","1,152.32","1,224.11",10.1067,101.548,167.07,"1,308.80",53.33,"5,870.75","2,383.12","3,403.39","19,469.17","23,552.72",108.32,117.42,124.17,150.5
20170306,"2,081.36","1,155.15","1,222.33",10.1432,101.645,167.48,"1,307.30",53.2,"5,849.18","2,375.31","3,387.46","19,379.14","23,596.28",108.32,117.44,124.19,150.31
20170307,"2,094.05","1,150.67","1,215.86",10.095,101.805,166.71,"1,297.70",53.14,"5,833.93","2,368.39","3,385.12","19,344.15","23,681.07",108.29,117.32,124.05,150.09
20170308,"2,095.41","1,155.19","1,217.69",10.1018,102.076,167.1,"1,291.90",50.28,"5,837.55","2,362.98","3,389.62","19,254.03","23,782.27",108.24,117.17,123.77,149.16
20170309,"2,091.06","1,160.10","1,227.04",10.0926,101.853,167.85,"1,285.70",49.28,"5,838.81","2,364.87","3,409.89","19,318.58","23,501.56",108.23,117.02,123.47,148.06
20170310,"2,097.35","1,148.81","1,226.01",10.0114,101.247,166.26,"1,284.00",48.49,"5,861.73","2,372.60","3,416.27","19,604.61","23,568.67",108.25,117.12,123.66,148.06
20170313,"2,117.59","1,147.99","1,223.02",9.993,101.31,166.03,"1,286.60",48.4,"5,875.78","2,373.47","3,415.49","19,633.75","23,829.67",108.24,117.03,123.47,147.62
20170314,"2,133.78","1,149.97","1,219.43",10.022,101.574,166.3,"1,286.30",47.72,"5,856.82","2,365.45","3,399.43","19,609.50","23,827.95",108.23,117.06,123.56,148.12
20170315,"2,133.00","1,128.62","1,211.51",9.9543,100.575,163.22,"1,284.30",48.86,"5,900.05","2,385.26","3,409.32","19,577.38","23,792.85",108.35,117.56,124.39,149.62
20170316,"2,150.08","1,128.82","1,215.28",9.9618,100.185,163.65,"1,310.70",48.75,"5,900.76","2,381.38","3,439.96","19,590.14","24,288.28",108.32,117.49,124.23,149.25
20170317,"2,164.58","1,129.04","1,212.36",10.0168,100.115,163.54,"1,313.60",48.78,"5,901.00","2,378.25","3,448.41","19,521.59","24,309.93",108.33,117.55,124.39,149.75
